binding_energy_eV,raw_intensity,background,component:carbonyl_O,component:acid_hydroxyl_OH,total_fit,residual
533.7000537109375,39386.51614933851,28333.54960363476,1700.3718353485108,8986.455637121722,39020.377076105,366.13907323351305
533.8000537109374,37962.90777050844,28408.299165826964,1583.4766963658926,7253.16808297174,37244.943945164596,717.9638253438461
533.9000537109374,35428.77130331117,28558.765945765495,1478.4196603988123,5830.386530517102,35867.57213668141,-438.80083337023825
534.0000537109374,33306.13848908441,28558.765945765495,1383.5042784873585,4689.846519746034,34632.116743998886,-1325.978254914473
534.1000537109375,32662.600671470376,28558.765945765495,1297.3934829052546,3793.9265628388694,33650.08599150962,-987.4853200392463
534.2000537109375,31640.180334502795,28558.765945765495,1219.0005093291302,3101.4074397885956,32879.17389488322,-1238.993560380426
534.3000537109374,30775.84803392278,28558.765945765495,1147.4204857280035,2571.9435814274007,32278.130012920898,-1502.2819789981186
534.4000537109374,29661.878845916228,28558.765945765495,1081.8865972780482,2169.074416688071,31809.726959731615,-2147.8481138153875
534.5000537109374,29394.070021843574,28558.765945765495,1021.7409128282169,1861.8522609229624,31442.359119516674,-2048.2890976730996
534.6000537109375,28507.615627193936,28558.765945765495,966.4139927949132,1625.3401456395793,31150.520084199987,-2642.9044570060505
534.7000537109375,28124.42230605856,28558.765945765495,915.4098836979946,1440.3143449627762,30914.490174426268,-2790.067868367707
534.8000537109374,28352.204556674125,28558.765945765495,868.2945637035281,1292.5036778796527,30719.564187348675,-2367.3596306745494
534.9000537109374,28351.019365949818,28558.765945765495,824.6867283622602,1171.6398161933832,30555.092490321138,-2204.07312437132
535.0000537109374,28371.619303492156,28558.765945765495,784.250260128012,1070.5112348116345,30413.52744070514,-2041.908137212984
535.1000537109375,27255.203709503934,28558.765945765495,746.6879731772717,984.1328852572475,30289.586804200015,-3034.3830946960807
535.2000537109375,28267.039327808703,28558.765945765495,711.7363619963986,909.0788047222198,30179.581112484113,-1912.5417846754099
535.3000537109374,28380.33140871183,28558.765945765495,679.1611608003201,842.9809159115443,30080.90802247736,-1700.57661376553
535.4000537109374,27906.309892334775,28558.765945765495,648.7535688912379,784.1728734925088,29991.69238814924,-2085.382495814465
535.5000537109374,28654.23914293402,28558.765945765495,620.3270287569472,731.4482828022295,29910.541257324672,-1256.3021143906517
535.6000537109375,27844.435124079024,28558.765945765495,593.7144661782149,683.9025151216562,29836.382927065366,-1991.9478029863421
535.7000537109375,27603.36504362953,28558.765945765495,568.7659184741077,640.8320254920022,29768.363889731605,-2164.9988461020766
535.8000537109374,28598.151798916933,28558.765945765495,545.3464901491327,601.6712994569837,29705.783735371613,-1107.6319364546798
535.9000537109374,28281.85628697766,28558.765945765495,523.3345856822293,565.9534479325578,29648.05397938028,-1366.1976924026203
536.0000537109374,28173.957863305703,28558.765945765495,502.620377669504,533.2852179242738,29594.671541359272,-1420.7136780535693
536.1000537109375,28182.87304907292,28558.765945765495,483.104475440376,503.33063087586186,29545.201052081735,-1362.3280030088135
536.2000537109375,28968.569986000435,28558.765945765495,464.6967649343328,475.7997691055248,29499.26247980535,-530.692493804916
536.3000537109374,28578.85238660373,28558.765945765495,447.3153952929594,450.4406835644267,29456.522024622882,-877.6696380191534
536.4000537109374,28663.219877053725,28558.765945765495,430.8858914814422,427.0332640305657,29416.685101277504,-753.4652242237789
536.5000537109374,29295.108660318954,28558.765945765495,415.340375455748,405.3844100201382,29379.49073124138,-84.38207092242737
536.6000537109375,29033.803906998295,28558.765945765495,400.6168810552144,385.3241168638367,29344.706943684545,-310.90303668624983
536.7000537109375,28432.710113990863,28558.765945765495,386.65875002469915,366.70224230258907,29312.126938092784,-879.4168241019215
536.8000537109374,28686.63549858307,28558.765945765495,373.41409843150063,349.3858016729946,29281.56584586999,-594.9303472869215
536.9000537109374,28193.77765148883,28558.765945765495,360.8353443049535,333.25668638068817,29252.857976451138,-1059.0803249623095
537.0000537109374,28311.551813678278,28558.765945765495,348.87878864232755,318.20972811212744,29225.85446251995,-914.3026488416726
537.1000537109375,29050.657513482365,28558.765945765495,337.50424303442924,304.1510490021741,29200.4212378021,-149.76372431973505
537.2000537109375,28735.70773065293,28558.765945765495,326.6746981044346,290.9966502453989,29176.43729411533,-440.7295634623988
537.3000537109374,28600.442801536155,28558.765945765495,316.3560277503488,278.67120066606515,29153.79317418191,-553.3503726457529
537.4000537109374,28947.01608494406,28558.765945765495,306.5167248595266,267.106993707908,29132.38966433293,-185.37357938886998
537.5000537109374,29062.359252205133,28558.765945765495,297.12766474196945,256.2430468030066,29112.13665731047,-49.7774051053384
537.6000537109375,28662.848893081,28558.765945765495,288.1618930226979,246.02432150435652,29092.95216029255,-430.10326721154706
537.7000537109375,27579.1117332798,28558.765945765495,279.594435157025,236.4010463664153,29074.761427288937,-1495.6496940091383
537.8000537109374,28745.942629064506,28558.765945765495,271.4021250955395,227.32812750385122,29057.496198364886,-311.55356930038033
537.9000537109374,28395.4418997607,28558.765945765495,263.5634509381023,218.76463418200711,29041.094030885604,-645.6521311249053
538.0000537109374,28294.01153728021,28558.765945765495,256.0584156857363,210.67334879360726,29025.49771024484,-731.4861729646291
538.1000537109375,27877.147959493766,28558.765945765495,248.8684114316933,203.02037223356433,29010.654729430753,-1133.5067699369865
538.2000537109375,27919.081137035642,28558.765945765495,241.97610553476312,195.77477706191334,28996.51682836217,-1077.4356913265292
538.3000537109374,27853.737297308704,28558.765945765495,235.36533749242878,188.9083019933604,28983.039585251285,-1129.3022879425807
538.4000537109374,28126.664910341977,28558.765945765495,229.02102538332056,182.39508221244006,28970.182053361255,-843.5171430192786
