binding_energy_eV,raw_intensity,background,component:Cl_2p3/2,component:Cl_2p1/2,total_fit,residual
207.3000537109374,4557.9535051739285,4184.653287963058,84.25446720374889,68.4408291395973,4337.348584306404,220.60492086752492
207.40005371093753,4448.747502507368,4198.291272050321,82.02907796856678,66.15226527070908,4346.472615289596,102.27488721777172
207.50005371093744,4288.6875880854805,4211.929256137553,79.8905858846031,63.976350986348635,4355.796193008505,-67.10860492302436
207.60005371093735,4365.901423780362,4225.5672402247865,77.83453096345954,61.905828228808055,4365.307599417054,0.5938243633081584
207.70005371093748,4267.187799659039,4239.20522431205,75.85673534896968,59.93401299913036,4374.99597266015,-107.80817300111084
207.8000537109374,4281.184450054513,4252.843208399282,73.95328219589351,58.05474183290425,4384.85123242808,-103.666782373567
207.90005371093753,4178.421878632071,4266.481192486546,72.12049636821946,56.26232399741607,4394.864012852182,-216.44213422011126
208.00005371093744,4297.228115428651,4280.1191765737785,70.35492678042525,54.55149872322247,4405.025602077426,-107.7974866487748
208.10005371093735,4182.941694878181,4293.757160661011,68.6533302238692,52.917396874230185,4415.32788775911,-232.38619288092923
208.20005371093748,4123.325511147687,4307.395144748274,67.01265653752853,51.35550653861704,4425.76330782442,-302.43779667673243
208.3000537109374,3963.335416522869,4321.033128835507,65.4300349969893,49.86164208962409,4436.3248059221205,-472.98938939925165
208.40005371093753,4217.3465133129,4334.671112922771,63.902761808732905,48.43191632267495,4447.005791054178,-229.65927774127795
208.50005371093744,4148.362370964756,4348.309097010003,62.42828860851468,47.062715324812,4457.800100943329,-309.43772997857286
208.60005371093735,3992.8390816561478,4361.947081097235,61.004211872745344,45.750675774880165,4468.701968744861,-475.86288708871325
208.70005371093748,3982.019195566718,4375.585065184499,59.62826316114375,44.492664409925,4479.705992755568,-497.6867971888505
208.8000537109374,4064.780416382941,4389.223049271732,58.29830011695127,43.28575942507227,4490.807108813755,-426.0266924308139
208.90005371093753,3852.694512929345,4402.861033358995,57.012298158265374,42.127233601872824,4502.000565119133,-649.3060521897883
209.00005371093744,3850.137199419372,4416.499017446227,55.76834280062696,41.01453898428432,4513.281899231139,-663.1446998117667
209.10005371093735,3918.9125553971326,4430.1370015334605,54.564622556608946,39.94529294230245,4524.646917032372,-605.7343616352391
209.20005371093748,4009.8304068270118,4443.774985620724,53.39942236348735,38.917265481728336,4536.0916734659395,-526.2612666389277
209.3000537109374,3896.8237662626752,4457.412969707956,52.27111749459546,37.92836767448566,4547.612454877038,-650.7886886143624
209.40005371093753,3952.554632922369,4471.050953795219,51.17816791411573,36.976641097945425,4559.205762807281,-606.6511298849118
209.50005371093744,3903.7575179160235,4484.688937882453,50.11911303887372,36.0602481841105,4570.868299105437,-667.110781189413
209.60005371093735,3951.176283600701,4498.326921969685,49.09256687389843,35.17746339021336,4582.596952233796,-631.4206686330954
209.70005371093748,3886.6788264178126,4511.964906056948,48.09721349166097,34.326665111933416,4594.388784660542,-707.7099582427295
209.8000537109374,3840.6154923140484,4525.6028901441805,47.13180282751898,33.50632826876495,4606.241021240465,-765.6255289264163
209.90005371093753,3880.7823376877577,4539.240874231445,46.19514676633993,32.71501749849355,4618.1510384962785,-737.3687008085208
210.00005371093744,3916.077954590552,4552.878858318677,45.28611549755394,31.95138090436709,4630.116354720598,-714.0384001300458
210.10005371093735,3875.657980226085,4566.516842405909,44.4036341177532,31.214144304257957,4642.13462082792,-766.4766406018352
210.20005371093748,3784.079575415603,4580.1548264931735,43.54667946187312,30.50210593637168,4654.203611891418,-870.1240364758155
210.3000537109374,3927.009389072837,4593.792810580406,42.71427714553995,29.814131580572447,4666.321219306518,-739.3118302336811
210.40005371093753,3892.1109633643114,4607.430794667669,41.90549880264815,29.149150058474703,4678.485443528792,-786.3744801644802
210.50005371093744,3889.35658799213,4621.068778754901,41.119459503632896,28.506149079133223,4690.694387337668,-801.3377993455379
210.60005371093735,3785.263338681743,4634.706762842135,40.35531534101185,27.884171400314003,4702.9462495834605,-917.6829109017176
210.70005371093748,4008.075589254531,4648.344746929398,39.61226116997561,27.282311278303634,4715.239319377677,-707.1637301231458
210.8000537109374,3915.6579081949053,4661.98273101663,38.889528492742144,26.699711181744163,4727.571970691117,-811.9140624962115
210.90005371093753,4118.107501749003,4675.620715103893,38.18638347630631,26.135558747296937,4739.942657327497,-621.8351555784939
211.00005371093744,4141.142833510665,4689.258699191127,37.502125094103384,25.589083957058328,4752.349908242289,-611.2070747316238
211.10005371093735,4169.250372709988,4702.896683278359,36.83608338277213,25.059556519437308,4764.792323180568,-595.5419504705796
211.20005371093748,4156.05532815765,4716.534667365622,36.18761780598428,24.546283436948496,4777.268568608555,-621.2132404509048
