binding_energy_eV,raw_intensity,background,component:imide_N-C=O,total_fit,residual
394.2000537109375,25498.09007340822,25153.294358444953,81.63588850110511,25234.93024694606,263.1598264621607
394.3000537109374,25305.08253999763,25161.728437326998,84.5598171523036,25246.288254479303,58.79428551832825
394.4000537109375,25174.507285660857,25163.612751708253,87.64309527889108,25251.255846987144,-76.74856132628702
394.50005371093744,25418.709679471995,25163.612751708253,90.89746954738045,25254.510221255634,164.19945821636065
394.60005371093735,25015.267540900648,25168.875224207473,94.33578475258261,25263.211008960057,-247.9434680594095
394.7000537109375,25492.83987267261,25168.875224207473,97.97210879916565,25266.84733300664,225.99253966597098
394.8000537109374,25397.97826125919,25176.11811948231,101.82187451963618,25277.939994001947,120.03826725724502
394.9000537109375,25533.406010846338,25179.96525874371,105.90204095837046,25285.86729970208,247.53871114425783
395.00005371093744,25277.410325385023,25187.898693230156,110.23127721964656,25298.1299704498,-20.719645064778888
395.10005371093735,25350.837167630267,25187.898693230156,114.8301725408465,25302.728865771,48.10830185926534
395.2000537109375,25538.19660107506,25189.440530578027,119.72147692943089,25309.162007507457,229.0345935676014
395.3000537109374,25029.38751362562,25196.78092213925,124.93037752197486,25321.711299661223,-292.3237860356021
395.4000537109375,25271.017264208196,25196.78092213925,130.48481681738235,25327.26573895663,-56.24847474843409
395.50005371093744,24998.33973375662,25196.78092213925,136.41586014553417,25333.196782284784,-334.85704852816343
395.60005371093735,25487.686269731326,25196.78092213925,142.75812121085258,25339.5390433501,148.14722638122475
395.7000537109375,24790.49655318945,25201.52893351125,149.55025636143586,25351.079189872686,-560.5826366832371
395.8000537109374,24853.50854405895,25201.52893351125,156.8355404651905,25358.364473976442,-504.8559299174922
395.9000537109375,24676.769826936183,25201.52893351125,164.6625400311693,25366.191473542418,-689.4216466062353
396.00005371093744,25285.164305256232,25201.52893351125,173.085902635218,25374.61483614647,-89.45053089023713
396.10005371093735,25501.190041659043,25201.52893351125,182.16728597491982,25383.69621948617,117.49382217287348
396.2000537109375,25325.952024052993,25205.29452614509,191.97645521842472,25397.270981363516,-71.31895731052282
396.3000537109374,25341.653324363117,25205.29452614509,202.592584031991,25407.887110177082,-66.23378581396537
396.4000537109375,25494.895613727866,25205.29452614509,214.10580317250802,25419.4003293176,75.49528441026632
396.50005371093744,25300.678120127974,25207.71409689046,226.6190513604414,25434.333148250902,-133.65502812292834
396.60005371093735,25141.37948676615,25207.71409689046,240.25029709005295,25447.964393980514,-306.58490721436465
396.7000537109375,25588.78021996533,25207.71409689046,255.13521830181725,25462.849315192278,125.93090477305304
396.8000537109374,24923.919553567834,25211.750092246282,271.4304516005577,25483.18054384684,-559.2609902790064
396.9000537109375,25059.336054072814,25211.750092246282,289.31755830741264,25501.067650553694,-441.7315964808804
