binding_energy_eV,raw_intensity,background,component:imide_N-C=O,total_fit,residual
408.3000537109374,25323.93658359725,25524.89280165297,37.24654894994745,25562.13935060292,-238.20276700567047
408.4000537109375,25579.953474104095,25527.536288028925,36.38181371561086,25563.918101744537,16.035372359558096
408.50005371093744,25374.01455567594,25530.179774404867,35.54680315571053,25565.726577560577,-191.71202188463576
408.60005371093735,25533.929914132157,25532.823260780813,34.7401723035094,25567.563433084324,-33.633518952166924
408.7000537109375,25161.160597462047,25535.466747156766,33.960651304524966,25569.427398461292,-408.2668009992449
408.8000537109374,25396.614192765705,25538.110233532712,33.2070404453919,25571.317273978104,-174.7030812123994
408.9000537109375,24931.42992951891,25540.753719908662,32.47820556183074,25573.231925470493,-641.8019959515841
409.00005371093744,25755.775528299193,25543.397206284608,31.773073793122734,25575.17028007773,180.6052482214618
409.10005371093735,25071.87590432733,25546.040692660554,31.090629653520192,25577.131322314075,-505.25541798674385
409.2000537109375,25361.751991330086,25548.684179036503,30.429911393911183,25579.114090430416,-217.36209910032994
409.3000537109374,25527.17753688385,25551.32766541245,29.790007629502423,25581.11767304195,-53.94013615810036
409.4000537109375,25453.959037925386,25553.971151788402,29.17005421153532,25583.14120599994,-129.18216807455246
409.50005371093744,25044.98223796311,25556.614638164345,28.56923132311864,25585.183869487464,-540.2016315243527
409.60005371093735,25487.897904024372,25559.25812454029,27.986760780995667,25587.244885321288,-99.34698129691606
409.7000537109375,25283.4083029852,25561.901610916244,27.421903526776195,25589.323514443022,-305.915211457821
409.8000537109374,25393.10278572451,25564.54509729219,26.87395729258458,25591.419054584774,-198.31626886026424
409.9000537109375,25645.345566820633,25567.18858366814,26.342254427405564,25593.530838095547,51.81472872508675
410.00005371093744,25569.832070044085,25569.832070044085,25.826159871651434,25595.658229915738,-25.826159871652635
