binding_energy_eV,raw_intensity,background,component:carbonyl_O,component:acid_hydroxyl_OH,total_fit,residual
533.2000537109375,52454.95114243208,24937.27880172267,2705.615529229837,25132.82741031884,52775.72174127135,-320.77059883926995
533.3000537109374,49403.676576517224,24969.139294474142,2452.4628678402623,22132.22351350737,49553.825675821776,-150.14909930455178
533.4000537109374,47793.46242070628,25000.99978722565,2240.881284363127,19095.842646885976,46337.72371847475,1455.7387022315306
533.5000537109374,44840.90459949508,25032.860279977158,2060.3712599354963,16179.741649586656,43272.97318949931,1567.93140999577
533.6000537109375,42066.65957968083,25064.720772728666,1903.6795783639968,13492.241127813504,40460.64147890617,1606.018100774665
533.7000537109375,39386.51614933851,25096.581265480174,1765.7779454660752,11100.324880635268,37962.68409158152,1423.8320577569903
533.8000537109374,37962.90777050844,25128.441758231646,1643.127169431164,9036.245108235737,35807.81403589855,2155.0937346098945
533.9000537109374,35428.77130331117,25160.302250983153,1533.1709656863852,7304.142540170989,33997.61575684053,1431.1555464706398
534.0000537109374,33306.13848908441,25192.16274373466,1434.0006151608384,5886.870102374809,32513.033461270308,793.1050278141047
534.1000537109375,32662.600671470376,25224.02323648617,1344.13913855823,4752.852175730432,31321.01455077483,1341.586120695545
534.2000537109375,31640.180334502795,25255.883729237677,1262.404940290234,3862.5052139960503,30380.793883523962,1259.3864509788327
534.3000537109374,30775.84803392278,25287.74422198915,1187.8261449498095,3173.699534390308,29649.269901329266,1126.5781325935131
534.4000537109374,29661.878845916228,25319.604714740657,1119.5862446575914,2645.9026964201457,29085.093655818393,576.7851900978349
534.5000537109374,29394.070021843574,25351.465207492165,1056.9886788437996,2242.8904204139794,28651.344306749943,742.7257150936312
534.6000537109375,28507.615627193936,25383.325700243673,999.4327772197211,1934.1386745277694,28316.897151991165,190.71847520277151
534.7000537109375,28124.42230605856,25415.18619299518,946.3965910888417,1695.1628036950056,28056.745587779027,67.67671827953382
534.8000537109374,28352.204556674125,25447.046685746653,897.4240254036165,1507.1318235474384,27851.602534697708,500.60202197641775
